84,0604601A,Infantry Support Weapons,05,79855,System Development & Demonstration
85,0604604A,Medium Tactical Vehicles,05,2140,System Development & Demonstration
86,0604611A,JAVELIN,05,5002,System Development & Demonstration
87,0604622A,Family of Heavy Tactical Vehicles,05,21321,System Development & Demonstration
88,0604633A,Air Traffic Control,05,514,System Development & Demonstration
93,0604710A,Night Vision Systems - Eng Dev,05,43405,System Development & Demonstration
94,0604713A,Combat Feeding Clothing and Equipment,05,1939,System Development & Demonstration
95,0604715A,Non-System Training Devices - Eng Dev,05,18980,System Development & Demonstration
97,0604741A,Air Defense Command Control and Intelligence - Eng Dev,05,18294,System Development & Demonstration
98,0604742A,Constructive Simulation Systems Development,05,17013,System Development & Demonstration
99,0604746A,Automatic Test Equipment Development,05,6701,System Development & Demonstration
100,0604760A,Distributive Interactive Simulations (DIS) - Eng Dev,05,14575,System Development & Demonstration
101,0604780A,Combined Arms Tactical Trainer (CATT) Core,05,27634,System Development & Demonstration
102,0604798A,Brigade Analysis Integration and Evaluation,05,193748,System Development & Demonstration
103,0604802A,Weapons and Munitions - Eng Dev,05,15721,System Development & Demonstration
104,0604804A,Logistics and Engineer Equipment - Eng Dev,05,41703,System Development & Demonstration
105,0604805A,Command Control Communications Systems - Eng Dev,05,7379,System Development & Demonstration
106,0604807A,Medical Materiel/Medical Biological Defense Equipment - Eng Dev,05,39468,System Development & Demonstration
107,0604808A,Landmine Warfare/Barrier - Eng Dev,05,92285,System Development & Demonstration
108,0604814A,Artillery Munitions - EMD,05,8209,System Development & Demonstration
109,0604818A,Army Tactical Command & Control Hardware & Software,05,22958,System Development & Demonstration
110,0604820A,Radar Development,05,1549,System Development & Demonstration
111,0604822A,General Fund Enterprise Business System (GFEBS),05,17342,System Development & Demonstration
112,0604823A,Firefinder,05,47221,System Development & Demonstration
113,0604827A,Soldier Systems - Warrior Dem/Val,05,48477,System Development & Demonstration
114,0604854A,Artillery Systems - EMD,05,80613,System Development & Demonstration
117,0605013A,Information Technology Development,05,68814,System Development & Demonstration
118,0605018A,Integrated Personnel and Pay System-Army (IPPS-A),05,137290,System Development & Demonstration
119,0605028A,Armored Multi-Purpose Vehicle (AMPV),05,116298,System Development & Demonstration
120,0605030A,Joint Tactical Network Center (JTNC),05,68148,System Development & Demonstration
121,0605380A,AMF Joint Tactical Radio System (JTRS),05,33219,System Development & Demonstration
122,0605450A,Joint Air-to-Ground Missile (JAGM),05,15127,System Development & Demonstration
124,0605456A,PAC-3/MSE Missile,05,68843,System Development & Demonstration
125,0605457A,Army Integrated Air and Missile Defense (AIAMD),05,364649,System Development & Demonstration
126,0605625A,Manned Ground Vehicle,05,592201,System Development & Demonstration
127,0605626A,Aerial Common Sensor,05,10382,System Development & Demonstration
128,0605766A,National Capabilities Integration (MIP),05,21143,System Development & Demonstration
129,0605812A,Joint Light Tactical Vehicle (JLTV) Engineering/Man.,05,84230,System Development & Demonstration
130,0303032A,TROJAN - RH12,05,3465,System Development & Demonstration
131,0304270A,Electronic Warfare Development,05,10806,System Development & Demonstration
132,0604256A,Threat Simulator Development,06,16934,Management Support
133,0604258A,Target Systems Development,06,13488,Management Support
134,0604759A,Major T&E Investment,06,46672,Management Support
135,0605103A,Rand Arroyo Center,06,11919,Management Support
136,0605301A,Army Kwajalein Atoll,06,193658,Management Support
137,0605326A,Concepts Experimentation Program,06,37158,Management Support
139,0605601A,Army Test Ranges and Facilities,06,340659,Management Support
140,0605602A,Army Technical Test Instrumentation and Targets,06,66061,Management Support
141,0605604A,Survivability/Lethality Analysis,06,43280,Management Support
143,0605606A,Aircraft Certification,06,6025,Management Support
144,0605702A,Meteorological Support to RDT&E Activities,06,7349,Management Support
145,0605706A,Materiel Systems Analysis,06,19809,Management Support
146,0605709A,Exploitation of Foreign Items,06,5941,Management Support
147,0605712A,Support of Operational Testing,06,55504,Management Support
148,0605716A,Army Evaluation Center,06,65274,Management Support
149,0605718A,Army Modeling & Sim X-Cmd Collaboration & Integ,06,1283,Management Support
150,0605801A,Programwide Activities,06,82035,Management Support
151,0605803A,Technical Information Activities,06,33853,Management Support
152,0605805A,Munitions Standardization Effectiveness and Safety,06,53340,Management Support
153,0605857A,Environmental Quality Technology Mgmt Support,06,5193,Management Support
154,0605898A,Management HQ - R&D,06,54175,Management Support
156,0603778A,MLRS Product Improvement Program,07,110576,Operational Systems Development
157,0607141A,Logistics Automation,07,3717,Operational Systems Development
159,0607865A,Patriot Product Improvement,07,70053,Operational Systems Development
160,0102419A,Aerostat Joint Project Office,07,98450,Operational Systems Development
161,0203726A,Adv Field Artillery Tactical Data System,07,30940,Operational Systems Development
162,0203735A,Combat Vehicle Improvement Programs,07,177532,Operational Systems Development
163,0203740A,Maneuver Control System,07,36495,Operational Systems Development
164,0203744A,Aircraft Modifications/Product Improvement Programs,07,257187,Operational Systems Development
165,0203752A,Aircraft Engine Component Improvement Program,07,315,Operational Systems Development
166,0203758A,Digitization,07,6186,Operational Systems Development
167,0203801A,Missile/Air Defense Product Improvement Program,07,1578,Operational Systems Development
168,0203802A,Other Missile Product Improvement Programs,07,62100,Operational Systems Development
169,0203808A,TRACTOR CARD,07,18778,Operational Systems Development
170,0208053A,Joint Tactical Ground System,07,7108,Operational Systems Development
173,0303028A,Security and Intelligence Activities,07,7600,Operational Systems Development
174,0303140A,Information Systems Security Program,07,9357,Operational Systems Development
175,0303141A,Global Combat Support System,07,41225,Operational Systems Development
176,0303142A,SATCOM Ground Environment (SPACE),07,18197,Operational Systems Development
177,0303150A,WWMCCS/Global Command and Control System,07,14215,Operational Systems Development
179,0305204A,Tactical Unmanned Aerial Vehicles,07,33533,Operational Systems Development
180,0305208A,Distributed Common Ground/Surface Systems,07,27622,Operational Systems Development
181,0305219A,MQ-1C Gray Eagle UAS,07,10901,Operational Systems Development
182,0305232A,RQ-11 UAV,07,2321,Operational Systems Development
183,0305233A,RQ-7 UAV,07,12031,Operational Systems Development
185,0307665A,Biometrics Enabled Intelligence,07,12449,Operational Systems Development
186,0708045A,End Item Industrial Preparedness Activities,07,56136,Operational Systems Development
9999,9999999999,Classified Programs,4536,4717,Operational Systems Development
